2755.04 2652.64 2755.04 2652.64 2652.64 2755.04 2652.64 2874.96 2652.64 2874.96
2876.34 2755.47 2876.34 2755.47 2755.47 2876.34 2755.47 2992.52 2755.47 2992.52
2951.97 2829.88 2951.97 2829.88 2829.88 2951.97 2829.88 3063.33 2829.88 3063.33
2993.25 2877.71 2993.25 2877.71 2877.71 2993.25 2877.71 3107.58 2877.71 3107.58
3007.55 2865.24 3007.55 2865.24 2865.24 3007.55 2865.24 3122.99 2865.24 3122.99
2962.94 2807.29 2962.94 2807.29 2807.29 2962.94 2807.29 3080.96 2807.29 3080.96
2867.61 2724.13 2867.61 2724.13 2724.13 2867.61 2724.13 3009.73 2724.13 3009.73
2758.99 2628.30 2758.99 2628.30 2628.30 2758.99 2628.30 2899.89 2628.30 2899.89
2620.11 2480.86 2620.11 2480.86 2480.86 2620.11 2480.86 2767.13 2480.86 2767.13
2474.87 2330.06 2474.87 2330.06 2330.06 2474.87 2330.06 2601.32 2330.06 2601.32
2319.83 2168.34 2319.83 2168.34 2168.34 2319.83 2168.34 2446.06 2168.34 2446.06
2174.10 1997.46 2174.10 1997.46 1997.46 2174.10 1997.46 2281.90 1997.46 2281.90
2025.63 1839.63 2025.63 1839.63 1839.63 2025.63 1839.63 2141.72 1839.63 2141.72
1887.12 1730.11 1887.12 1730.11 1730.11 1887.12 1730.11 2036.13 1730.11 2036.13
1818.80 1632.05 1818.80 1632.05 1632.05 1818.80 1632.05 1955.10 1632.05 1955.10
1764.56 1589.12 1764.56 1589.12 1589.12 1764.56 1589.12 1909.29 1589.12 1909.29
1760.83 1588.35 1760.83 1588.35 1588.35 1760.83 1588.35 1911.87 1588.35 1911.87
1816.52 1602.61 1816.52 1602.61 1602.61 1816.52 1602.61 1969.26 1602.61 1969.26
1910.40 1698.49 1910.40 1698.49 1698.49 1910.40 1698.49 2051.55 1698.49 2051.55
2030.64 1824.82 2030.64 1824.82 1824.82 2030.64 1824.82 2140.59 1824.82 2140.59
2163.95 1971.10 2163.95 1971.10 1971.10 2163.95 1971.10 2274.44 1971.10 2274.44
2315.82 2131.66 2315.82 2131.66 2131.66 2315.82 2131.66 2422.35 2131.66 2422.35
2481.62 2291.11 2481.62 2291.11 2291.11 2481.62 2291.11 2573.90 2291.11 2573.90
2643.52 2442.91 2643.52 2442.91 2442.91 2643.52 2442.91 2712.84 2442.91 2712.84
2778.49 2566.85 2778.49 2566.85 2566.85 2778.49 2566.85 2852.13 2566.85 2852.13
2911.96 2671.84 2911.96 2671.84 2671.84 2911.96 2671.84 2959.71 2671.84 2959.71
2970.98 2741.65 2970.98 2741.65 2741.65 2970.98 2741.65 3013.27 2741.65 3013.27
2999.56 2779.24 2999.56 2779.24 2779.24 2999.56 2779.24 3047.97 2779.24 3047.97
2992.30 2778.52 2992.30 2778.52 2778.52 2992.30 2778.52 3038.19 2778.52 3038.19
2950.12 2724.75 2950.12 2724.75 2724.75 2950.12 2724.75 2997.17 2724.75 2997.17
2866.03 2653.59 2866.03 2653.59 2653.59 2866.03 2653.59 2908.85 2653.59 2908.85
2737.14 2536.35 2737.14 2536.35 2536.35 2737.14 2536.35 2791.23 2536.35 2791.23
2582.81 2384.41 2582.81 2384.41 2384.41 2582.81 2384.41 2658.53 2384.41 2658.53
2422.87 2240.73 2422.87 2240.73 2240.73 2422.87 2240.73 2525.23 2240.73 2525.23
2263.79 2098.89 2263.79 2098.89 2098.89 2263.79 2098.89 2366.75 2098.89 2366.75
2115.09 1954.64 2115.09 1954.64 1954.64 2115.09 1954.64 2229.57 1954.64 2229.57
1994.09 1830.36 1994.09 1830.36 1830.36 1994.09 1830.36 2096.58 1830.36 2096.58
1896.38 1725.66 1896.38 1725.66 1725.66 1896.38 1725.66 1990.26 1725.66 1990.26
1823.71 1649.70 1823.71 1649.70 1649.70 1823.71 1649.70 1933.11 1649.70 1933.11
1785.10 1621.56 1785.10 1621.56 1621.56 1785.10 1621.56 1903.56 1621.56 1903.56
1772.69 1624.98 1772.69 1624.98 1624.98 1772.69 1624.98 1913.34 1624.98 1913.34
1838.90 1672.13 1838.90 1672.13 1672.13 1838.90 1672.13 1967.47 1672.13 1967.47
1922.92 1768.10 1922.92 1768.10 1768.10 1922.92 1768.10 2046.32 1768.10 2046.32
2049.04 1903.92 2049.04 1903.92 1903.92 2049.04 1903.92 2151.29 1903.92 2151.29
2203.53 2059.78 2203.53 2059.78 2059.78 2203.53 2059.78 2303.12 2059.78 2303.12
2358.46 2223.20 2358.46 2223.20 2223.20 2358.46 2223.20 2449.98 2223.20 2449.98
2523.34 2379.37 2523.34 2379.37 2379.37 2523.34 2379.37 2606.51 2379.37 2606.51
2675.35 2523.52 2675.35 2523.52 2523.52 2675.35 2523.52 2735.32 2523.52 2735.32
2800.40 2654.72 2800.40 2654.72 2654.72 2800.40 2654.72 2859.45 2654.72 2859.45
2897.39 2752.95 2897.39 2752.95 2752.95 2897.39 2752.95 2952.98 2752.95 2952.98
2975.80 2823.59 2975.80 2823.59 2823.59 2975.80 2823.59 3035.47 2823.59 3035.47
2994.37 2859.34 2994.37 2859.34 2859.34 2994.37 2859.34 3067.89 2859.34 3067.89
2966.82 2852.41 2966.82 2852.41 2852.41 2966.82 2852.41 3060.02 2852.41 3060.02
2911.39 2796.66 2911.39 2796.66 2796.66 2911.39 2796.66 3006.40 2796.66 3006.40
2830.54 2723.34 2830.54 2723.34 2723.34 2830.54 2723.34 2919.69 2723.34 2919.69
2703.51 2624.57 2703.51 2624.57 2624.57 2703.51 2624.57 2805.17 2624.57 2805.17
2564.98 2484.22 2564.98 2484.22 2484.22 2564.98 2484.22 2672.04 2484.22 2672.04
2407.09 2333.05 2407.09 2333.05 2333.05 2407.09 2333.05 2512.32 2333.05 2512.32
2246.40 2164.52 2246.40 2164.52 2164.52 2246.40 2164.52 2357.97 2164.52 2357.97
2109.22 2012.21 2109.22 2012.21 2012.21 2109.22 2012.21 2213.74 2012.21 2213.74
1970.70 1890.99 1970.70 1890.99 1890.99 1970.70 1890.99 2092.75 1890.99 2092.75
1873.40 1798.11 1873.40 1798.11 1798.11 1873.40 1798.11 2009.95 1798.11 2009.95
1809.94 1711.52 1809.94 1711.52 1711.52 1809.94 1711.52 1929.54 1711.52 1929.54
1788.03 1684.43 1788.03 1684.43 1684.43 1788.03 1684.43 1889.86 1684.43 1889.86
1809.98 1709.22 1809.98 1709.22 1709.22 1809.98 1709.22 1900.94 1709.22 1900.94
1861.32 1740.25 1861.32 1740.25 1740.25 1861.32 1740.25 1939.89 1740.25 1939.89
1957.38 1829.44 1957.38 1829.44 1829.44 1957.38 1829.44 2020.64 1829.44 2020.64
2086.76 1917.75 2086.76 1917.75 1917.75 2086.76 1917.75 2152.48 1917.75 2152.48
2237.07 2060.00 2237.07 2060.00 2060.00 2237.07 2060.00 2304.77 2060.00 2304.77
2397.67 2214.83 2397.67 2214.83 2214.83 2397.67 2214.83 2468.92 2214.83 2468.92
2563.36 2379.02 2563.36 2379.02 2379.02 2563.36 2379.02 2631.69 2379.02 2631.69
2711.58 2529.26 2711.58 2529.26 2529.26 2711.58 2529.26 2778.88 2529.26 2778.88
2843.69 2668.08 2843.69 2668.08 2668.08 2843.69 2668.08 2907.08 2668.08 2907.08
2929.37 2775.69 2929.37 2775.69 2775.69 2929.37 2775.69 3009.27 2775.69 3009.27
3002.59 2827.44 3002.59 2827.44 2827.44 3002.59 2827.44 3077.77 2827.44 3077.77
3024.25 2843.10 3024.25 2843.10 2843.10 3024.25 2843.10 3091.83 2843.10 3091.83
3013.49 2825.07 3013.49 2825.07 2825.07 3013.49 2825.07 3071.47 2825.07 3071.47
2958.02 2759.35 2958.02 2759.35 2759.35 2958.02 2759.35 3015.97 2759.35 3015.97
2861.58 2652.73 2861.58 2652.73 2652.73 2861.58 2652.73 2919.38 2652.73 2919.38
2741.57 2532.93 2741.57 2532.93 2532.93 2741.57 2532.93 2793.63 2532.93 2793.63
2583.03 2385.50 2583.03 2385.50 2385.50 2583.03 2385.50 2631.33 2385.50 2631.33
2414.56 2233.34 2414.56 2233.34 2233.34 2414.56 2233.34 2495.26 2233.34 2495.26
2271.99 2059.77 2271.99 2059.77 2059.77 2271.99 2059.77 2316.41 2059.77 2316.41
2125.47 1915.56 2125.47 1915.56 1915.56 2125.47 1915.56 2153.10 1915.56 2153.10
1996.30 1784.75 1996.30 1784.75 1784.75 1996.30 1784.75 2022.97 1784.75 2022.97
1898.75 1698.52 1898.75 1698.52 1698.52 1898.75 1698.52 1948.27 1698.52 1948.27
1852.99 1613.80 1852.99 1613.80 1613.80 1852.99 1613.80 1884.08 1613.80 1884.08
1843.92 1583.65 1843.92 1583.65 1583.65 1843.92 1583.65 1869.37 1583.65 1869.37
1860.29 1615.13 1860.29 1615.13 1615.13 1860.29 1615.13 1885.55 1615.13 1885.55
1926.81 1690.32 1926.81 1690.32 1690.32 1926.81 1690.32 1943.50 1690.32 1943.50
2024.24 1776.19 2024.24 1776.19 1776.19 2024.24 1776.19 2039.17 1776.19 2039.17
2168.04 1894.63 2168.04 1894.63 1894.63 2168.04 1894.63 2159.48 1894.63 2159.48
2306.54 2025.36 2306.54 2025.36 2025.36 2306.54 2025.36 2318.53 2025.36 2318.53
2473.71 2180.94 2473.71 2180.94 2180.94 2473.71 2180.94 2477.40 2180.94 2477.40
2613.81 2334.82 2613.81 2334.82 2334.82 2613.81 2334.82 2629.88 2334.82 2629.88
2766.96 2474.69 2766.96 2474.69 2474.69 2766.96 2474.69 2780.28 2474.69 2780.28
2874.61 2582.92 2874.61 2582.92 2582.92 2874.61 2582.92 2889.55 2582.92 2889.55
2967.21 2666.37 2967.21 2666.37 2666.37 2967.21 2666.37 2988.65 2666.37 2988.65
3031.33 2711.99 3031.33 2711.99 2711.99 3031.33 2711.99 3039.53 2711.99 3039.53
3038.21 2722.99 3038.21 2722.99 2722.99 3038.21 2722.99 3054.85 2722.99 3054.85
3020.62 2693.15 3020.62 2693.15 2693.15 3020.62 2693.15 3038.90 2693.15 3038.90
2950.51 2623.17 2950.51 2623.17 2623.17 2950.51 2623.17 2967.28 2623.17 2967.28
2858.58 2521.50 2858.58 2521.50 2521.50 2858.58 2521.50 2853.13 2521.50 2853.13
2733.81 2392.59 2733.81 2392.59 2392.59 2733.81 2392.59 2707.88 2392.59 2707.88
2591.53 2243.01 2591.53 2243.01 2243.01 2591.53 2243.01 2546.82 2243.01 2546.82
2432.70 2061.42 2432.70 2061.42 2061.42 2432.70 2061.42 2399.29 2061.42 2399.29
2264.65 1923.93 2264.65 1923.93 1923.93 2264.65 1923.93 2249.86 1923.93 2249.86
2127.75 1777.63 2127.75 1777.63 1777.63 2127.75 1777.63 2124.58 1777.63 2124.58
2008.22 1654.56 2008.22 1654.56 1654.56 2008.22 1654.56 2012.72 1654.56 2012.72
1923.56 1565.31 1923.56 1565.31 1565.31 1923.56 1565.31 1924.60 1565.31 1924.60
1859.64 1524.30 1859.64 1524.30 1524.30 1859.64 1524.30 1871.60 1524.30 1871.60
1861.92 1506.45 1861.92 1506.45 1506.45 1861.92 1506.45 1847.07 1506.45 1847.07
1900.61 1548.93 1900.61 1548.93 1548.93 1900.61 1548.93 1876.20 1548.93 1876.20
1961.13 1600.04 1961.13 1600.04 1600.04 1961.13 1600.04 1937.80 1600.04 1937.80
